"industry","year","month","sales"
"Food & Beverage",2013,3,46877
"Food & Beverage",2013,3,35672
"Food & Beverage",2013,3,48910
"Food & Beverage",2013,3,54258
"Food & Beverage",2013,4,50382
"Food & Beverage",2013,4,45367
"Food & Beverage",2013,4,43327
"Food & Beverage",2013,4,3463
"Food & Beverage",2013,4,32722
"Food & Beverage",2013,5,47388
"Food & Beverage",2013,5,3916
"Food & Beverage",2013,5,35531
"Food & Beverage",2013,5,55266
"Food & Beverage",2013,5,49616
"Food & Beverage",2013,6,3776
"Food & Beverage",2013,6,34923
"Food & Beverage",2013,6,53261
"Food & Beverage",2013,6,47840
"Food & Beverage",2013,6,45633
"Food & Beverage",2013,7,54529
"Food & Beverage",2013,7,48871
"Food & Beverage",2013,7,34478
"Food & Beverage",2013,7,3994
"Food & Beverage",2013,7,46574
"Food & Beverage",2013,8,47055
"Food & Beverage",2013,8,55120
"Food & Beverage",2013,8,4057
"Food & Beverage",2013,8,49388
"Food & Beverage",2013,8,36141
"Food & Beverage",2013,9,32700
"Food & Beverage",2013,9,46600
"Food & Beverage",2013,9,51747
"Food & Beverage",2013,9,44407
"Food & Beverage",2013,9,3588
"Food & Beverage",2013,10,3741
"Food & Beverage",2013,10,34494
"Food & Beverage",2013,10,53744
"Food & Beverage",2013,10,48395
"Food & Beverage",2013,10,46195
"Food & Beverage",2013,11,38068
"Food & Beverage",2013,11,54761
"Food & Beverage",2013,11,4007
"Food & Beverage",2013,11,46893
"Food & Beverage",2013,11,49026
"Food & Beverage",2013,12,50506
"Food & Beverage",2013,12,43314
"Food & Beverage",2013,12,48338
"Food & Beverage",2013,12,5147
"Food & Beverage",2013,12,58202
"Food & Beverage",2014,1,54128
"Food & Beverage",2014,1,47421
"Food & Beverage",2014,1,3333
"Food & Beverage",2014,1,32388
"Food & Beverage",2014,1,49275
"Food & Beverage",2014,2,43368
"Food & Beverage",2014,2,45225
"Food & Beverage",2014,2,49987
"Food & Beverage",2014,2,32619
"Food & Beverage",2014,2,3261
"Food & Beverage",2014,3,47067
"Food & Beverage",2014,3,35794
"Food & Beverage",2014,3,3597
"Food & Beverage",2014,3,49148
"Food & Beverage",2014,3,54391
"Food & Beverage",2014,4,34660
"Food & Beverage",2014,4,54264
"Food & Beverage",2014,4,48847
"Food & Beverage",2014,4,46711
"Food & Beverage",2014,4,3643
"Food & Beverage",2014,5,51911
"Food & Beverage",2014,5,37495
"Food & Beverage",2014,5,4096
"Food & Beverage",2014,5,57850
"Food & Beverage",2014,5,49589
"Food & Beverage",2014,6,35791
"Food & Beverage",2014,6,55337
"Food & Beverage",2014,6,49596
"Food & Beverage",2014,6,47306
"Food & Beverage",2014,6,3966
"Food & Beverage",2014,7,57475
"Food & Beverage",2014,7,35862
"Food & Beverage",2014,7,4166
"Food & Beverage",2014,7,49114
"Food & Beverage",2014,7,51528
"Food & Beverage",2014,8,57379
"Food & Beverage",2014,8,4139
"Food & Beverage",2014,8,37892
"Food & Beverage",2014,8,49035
"Food & Beverage",2014,8,51466
"Food & Beverage",2014,9,33739
"Food & Beverage",2014,9,3736
"Food & Beverage",2014,9,46779
"Food & Beverage",2014,9,49003
"Food & Beverage",2014,9,54382
"Food & Beverage",2014,10,36249
"Food & Beverage",2014,10,49011
"Food & Beverage",2014,10,4003
"Food & Beverage",2014,10,51196
"Food & Beverage",2014,10,56940
"Food & Beverage",2014,11,4012
"Food & Beverage",2014,11,39600
"Food & Beverage",2014,11,49114
"Food & Beverage",2014,11,51168
"Food & Beverage",2014,11,57013
"Food & Beverage",2014,12,51160
"Food & Beverage",2014,12,5443
"Food & Beverage",2014,12,44654
"Food & Beverage",2014,12,53135
"Food & Beverage",2014,12,61327
"Food & Beverage",2015,1,56747
"Food & Beverage",2015,1,34248
"Food & Beverage",2015,1,49784
"Food & Beverage",2015,1,3486
"Food & Beverage",2015,1,51645
"Food & Beverage",2015,2,33230
"Food & Beverage",2015,2,3397
"Food & Beverage",2015,2,45357
"Food & Beverage",2015,2,47165
"Food & Beverage",2015,2,52150
"Food & Beverage",2015,3,56733
"Food & Beverage",2015,3,36344
"Food & Beverage",2015,3,3761
"Food & Beverage",2015,3,49168
"Food & Beverage",2015,3,51222
"Food & Beverage",2015,4,50114
"Food & Beverage",2015,4,35097
"Food & Beverage",2015,4,55697
"Food & Beverage",2015,4,3768
"Food & Beverage",2015,4,48014
"Food & Beverage",2015,5,38378
"Food & Beverage",2015,5,59290
"Food & Beverage",2015,5,53189
"Food & Beverage",2015,5,50871
"Food & Beverage",2015,5,4222
"Food & Beverage",2015,6,4104
"Food & Beverage",2015,6,48598
"Food & Beverage",2015,6,50889
"Food & Beverage",2015,6,56819
"Food & Beverage",2015,6,36489
"Food & Beverage",2015,7,59288
"Food & Beverage",2015,7,53016
"Food & Beverage",2015,7,37224
"Food & Beverage",2015,7,4409
"Food & Beverage",2015,7,50610
"Food & Beverage",2015,8,4140
"Food & Beverage",2015,8,49709
"Food & Beverage",2015,8,51991
"Food & Beverage",2015,8,57951
"Food & Beverage",2015,8,38086
"Food & Beverage",2015,9,3955
"Food & Beverage",2015,9,50082
"Food & Beverage",2015,9,34733
"Food & Beverage",2015,9,55767
"Food & Beverage",2015,9,47929
"Food & Beverage",2015,10,57684
"Food & Beverage",2015,10,51794
"Food & Beverage",2015,10,4145
"Food & Beverage",2015,10,49665
"Food & Beverage",2015,10,37411
"Food & Beverage",2015,11,4135
"Food & Beverage",2015,11,57089
"Food & Beverage",2015,11,51133
"Food & Beverage",2015,11,49137
"Food & Beverage",2015,11,39732
"Food & Beverage",2015,12,5634
"Food & Beverage",2015,12,53846
"Food & Beverage",2015,12,62160
"Food & Beverage",2015,12,46079
"Food & Beverage",2015,12,51873
"Food & Beverage",2016,1,49842
"Food & Beverage",2016,1,56919
"Food & Beverage",2016,1,34524
"Food & Beverage",2016,1,3488
"Food & Beverage",2016,1,51806
"Food & Beverage",2016,2,48743
"Food & Beverage",2016,2,35109
"Food & Beverage",2016,2,3642
"Food & Beverage",2016,2,46784
"Food & Beverage",2016,2,54125
"Food & Beverage",2016,3,3907
"Food & Beverage",2016,3,58069
"Food & Beverage",2016,3,52250
"Food & Beverage",2016,3,37811
"Food & Beverage",2016,3,50061
"Food & Beverage",2016,4,36549
"Food & Beverage",2016,4,48351
"Food & Beverage",2016,4,56250
"Food & Beverage",2016,4,3965
"Food & Beverage",2016,4,50538
"Food & Beverage",2016,5,4242
"Food & Beverage",2016,5,38376
"Food & Beverage",2016,5,59229
"Food & Beverage",2016,5,53050
"Food & Beverage",2016,5,50695
"Food & Beverage",2016,6,37427
"Food & Beverage",2016,6,49934
"Food & Beverage",2016,6,52330
"Food & Beverage",2016,6,58510
"Food & Beverage",2016,6,4307
"Food & Beverage",2016,7,4571
"Food & Beverage",2016,7,50823
"Food & Beverage",2016,7,53381
"Food & Beverage",2016,7,38308
"Food & Beverage",2016,7,59840
"Food & Beverage",2016,8,50021
"Food & Beverage",2016,8,58619
"Food & Beverage",2016,8,52475
"Food & Beverage",2016,8,4307
"Food & Beverage",2016,8,38094
"Food & Beverage",2016,9,4260
"Food & Beverage",2016,9,35079
"Food & Beverage",2016,9,57442
"Food & Beverage",2016,9,51407
"Food & Beverage",2016,9,49109
"Food & Beverage",2016,10,52659
"Food & Beverage",2016,10,37975
"Food & Beverage",2016,10,50397
"Food & Beverage",2016,10,4262
"Food & Beverage",2016,10,58739
"Food & Beverage",2016,11,40435
"Food & Beverage",2016,11,59195
"Food & Beverage",2016,11,50633
"Food & Beverage",2016,11,4489
"Food & Beverage",2016,11,52780
"Food & Beverage",2016,12,65083
"Food & Beverage",2016,12,5813
"Food & Beverage",2016,12,56452
"Food & Beverage",2016,12,54296
"Food & Beverage",2016,12,47491
"Food & Beverage",2017,1,50512
"Food & Beverage",2017,1,57814
"Food & Beverage",2017,1,52566
"Food & Beverage",2017,1,3578
"Food & Beverage",2017,1,35248
"Food & Beverage",2017,2,47216
"Food & Beverage",2017,2,34271
"Food & Beverage",2017,2,3607
"Food & Beverage",2017,2,54509
"Food & Beverage",2017,2,49226
"Food & Beverage",2017,3,52107
"Food & Beverage",2017,3,4075
"Food & Beverage",2017,3,38016
"Food & Beverage",2017,3,60257
"Food & Beverage",2017,3,54383
"Food & Beverage",2017,4,38072
"Food & Beverage",2017,4,53651
"Food & Beverage",2017,4,4078
"Food & Beverage",2017,4,59623
"Food & Beverage",2017,4,51283
"Food & Beverage",2017,5,55724
"Food & Beverage",2017,5,62129
"Food & Beverage",2017,5,38496
"Food & Beverage",2017,5,4457
"Food & Beverage",2017,5,53238
"Food & Beverage",2017,6,60555
"Food & Beverage",2017,6,54202
"Food & Beverage",2017,6,51782
"Food & Beverage",2017,6,4482
"Food & Beverage",2017,6,38879
"Food & Beverage",2017,7,38984
"Food & Beverage",2017,7,52685
"Food & Beverage",2017,7,55165
"Food & Beverage",2017,7,61618
"Food & Beverage",2017,7,4598
"Food & Beverage",2017,8,61413
"Food & Beverage",2017,8,55082
"Food & Beverage",2017,8,52627
"Food & Beverage",2017,8,4452
"Food & Beverage",2017,8,39543
"Food & Beverage",2017,9,60275
"Food & Beverage",2017,9,54135
"Food & Beverage",2017,9,37587
"Food & Beverage",2017,9,51668
"Food & Beverage",2017,9,4345
"Food & Beverage",2017,10,60743
"Food & Beverage",2017,10,54543
"Food & Beverage",2017,10,4342
"Food & Beverage",2017,10,52077
"Food & Beverage",2017,10,38981
"Food & Beverage",2017,11,4637
"Food & Beverage",2017,11,53061
"Food & Beverage",2017,11,55415
"Food & Beverage",2017,11,62062
"Food & Beverage",2017,11,42091
"Food & Beverage",2017,12,50012
"Food & Beverage",2017,12,5971
"Food & Beverage",2017,12,56716
"Food & Beverage",2017,12,67845
"Food & Beverage",2017,12,59086
"Food & Beverage",2018,1,54857
"Food & Beverage",2018,1,3789
"Food & Beverage",2018,1,60330
"Food & Beverage",2018,1,35852
"Food & Beverage",2018,1,52584
"Food & Beverage",2018,2,50910
"Food & Beverage",2018,2,35348
"Food & Beverage",2018,2,3789
"Food & Beverage",2018,2,56415
"Food & Beverage",2018,2,48650
"Food & Beverage",2018,3,63713
"Food & Beverage",2018,3,40992
"Food & Beverage",2018,3,54691
"Food & Beverage",2018,3,57291
"Food & Beverage",2018,3,4432
"Food & Beverage",2018,4,4139
"Food & Beverage",2018,4,59508
"Food & Beverage",2018,4,53595
"Food & Beverage",2018,4,50941
"Food & Beverage",2018,4,37158
"Food & Beverage",2018,5,41393
"Food & Beverage",2018,5,64458
"Food & Beverage",2018,5,57800
"Food & Beverage",2018,5,55052
"Food & Beverage",2018,5,4699
"Food & Beverage",2018,6,4738
"Food & Beverage",2018,6,62714
"Food & Beverage",2018,6,40463
"Food & Beverage",2018,6,56066
"Food & Beverage",2018,6,53309
"Food & Beverage",2018,7,40054
"Food & Beverage",2018,7,4760
"Food & Beverage",2018,7,56700
"Food & Beverage",2018,7,53942
"Food & Beverage",2018,7,63369
"Food & Beverage",2018,8,4697
"Food & Beverage",2018,8,63591
"Food & Beverage",2018,8,54203
"Food & Beverage",2018,8,41440
"Food & Beverage",2018,8,56986
"Food & Beverage",2018,9,52305
"Food & Beverage",2018,9,54918
"Food & Beverage",2018,9,61189
"Food & Beverage",2018,9,4418
"Food & Beverage",2018,9,38168
"Food & Beverage",2018,10,40022
"Food & Beverage",2018,10,4559
"Food & Beverage",2018,10,53405
"Food & Beverage",2018,10,56064
"Food & Beverage",2018,10,62592
"Food & Beverage",2018,11,63786
"Food & Beverage",2018,11,56784
"Food & Beverage",2018,11,54278
"Food & Beverage",2018,11,45049
"Food & Beverage",2018,11,4932
"Food & Beverage",2018,12,50744
"Food & Beverage",2018,12,6137
"Food & Beverage",2018,12,59358
"Food & Beverage",2018,12,56875
"Food & Beverage",2018,12,68202
"Food & Beverage",2019,1,63043
"Food & Beverage",2019,1,37094
"Food & Beverage",2019,1,3944
"Food & Beverage",2019,1,55089
"Food & Beverage",2019,1,57392
"Food & Beverage",2019,2,57121
"Food & Beverage",2019,2,51505
"Food & Beverage",2019,2,35654
"Food & Beverage",2019,2,49258
"Food & Beverage",2019,2,3929
"Food & Beverage",2019,3,41563
"Food & Beverage",2019,3,63785
"Food & Beverage",2019,3,57486
"Food & Beverage",2019,3,54888
"Food & Beverage",2019,3,4462
"Food & Beverage",2019,4,4375
"Food & Beverage",2019,4,62672
"Food & Beverage",2019,4,39840
"Food & Beverage",2019,4,56318
"Food & Beverage",2019,4,53660
"Food & Beverage",2019,5,42618
"Food & Beverage",2019,5,59932
"Food & Beverage",2019,5,66803
"Food & Beverage",2019,5,57008
"Food & Beverage",2019,5,4881
"Food & Beverage",2019,6,4789
"Food & Beverage",2019,6,41660
"Food & Beverage",2019,6,55157
"Food & Beverage",2019,6,58025
"Food & Beverage",2019,6,64731
"Food & Beverage",2019,7,66640
"Food & Beverage",2019,7,5013
"Food & Beverage",2019,7,56699
"Food & Beverage",2019,7,41590
"Food & Beverage",2019,7,59654
"Food & Beverage",2019,8,57102
"Food & Beverage",2019,8,67062
"Food & Beverage",2019,8,5036
"Food & Beverage",2019,8,43506
"Food & Beverage",2019,8,60065
"Food & Beverage",2019,9,56088
"Food & Beverage",2019,9,62427
"Food & Beverage",2019,9,4467
"Food & Beverage",2019,9,53296
"Food & Beverage",2019,9,38692
"Food & Beverage",2019,10,41447
"Food & Beverage",2019,10,64803
"Food & Beverage",2019,10,58132
"Food & Beverage",2019,10,55313
"Food & Beverage",2019,10,4688
"Food & Beverage",2019,11,56422
"Food & Beverage",2019,11,59091
"Food & Beverage",2019,11,5066
"Food & Beverage",2019,11,46063
"Food & Beverage",2019,11,66212
"Food & Beverage",2019,12,60682
"Food & Beverage",2019,12,69715
"Food & Beverage",2019,12,51606
"Food & Beverage",2019,12,6332
"Food & Beverage",2019,12,58023
"Food & Beverage",2020,1,55720
"Food & Beverage",2020,1,38246
"Food & Beverage",2020,1,4178
"Food & Beverage",2020,1,64048
"Food & Beverage",2020,1,58230
"Food & Beverage",2020,2,52754
"Food & Beverage",2020,2,38702
"Food & Beverage",2020,2,61290
"Food & Beverage",2020,2,4301
"Food & Beverage",2020,2,55239
"Food & Beverage",2020,3,80050
"Food & Beverage",2020,3,5224
"Food & Beverage",2020,3,46965
"Food & Beverage",2020,3,70486
"Food & Beverage",2020,3,73003
"Food & Beverage",2020,4,70085
"Food & Beverage",2020,4,4905
"Food & Beverage",2020,4,40927
"Food & Beverage",2020,4,63454
"Food & Beverage",2020,4,61281
"Food & Beverage",2020,5,5909
"Food & Beverage",2020,5,75263
"Food & Beverage",2020,5,67331
"Food & Beverage",2020,5,64732
"Food & Beverage",2020,5,45748
"Food & Beverage",2020,6,43015
"Food & Beverage",2020,6,70557
"Food & Beverage",2020,6,62806
"Food & Beverage",2020,6,60175
"Food & Beverage",2020,6,5734
"Food & Beverage",2020,7,73681
"Food & Beverage",2020,7,6055
"Food & Beverage",2020,7,62788
"Food & Beverage",2020,7,43885
"Food & Beverage",2020,7,65575
"Food & Beverage",2020,8,70899
"Food & Beverage",2020,8,63141
"Food & Beverage",2020,8,44035
"Food & Beverage",2020,8,60340
"Food & Beverage",2020,8,5759
"Food & Beverage",2020,9,60565
"Food & Beverage",2020,9,68100
"Food & Beverage",2020,9,41015
"Food & Beverage",2020,9,5527
"Food & Beverage",2020,9,57941
"Food & Beverage",2020,10,59872
"Food & Beverage",2020,10,44520
"Food & Beverage",2020,10,5704
"Food & Beverage",2020,10,70333
"Food & Beverage",2020,10,62506
"Food & Beverage",2020,11,62454
"Food & Beverage",2020,11,5732
"Food & Beverage",2020,11,70323
"Food & Beverage",2020,11,47573
"Food & Beverage",2020,11,59993
"Food & Beverage",2020,12,62781
"Food & Beverage",2020,12,52464
"Food & Beverage",2020,12,75586
"Food & Beverage",2020,12,7282
"Food & Beverage",2020,12,65444
"Food & Beverage",2021,1,70026
"Food & Beverage",2021,1,43445
"Food & Beverage",2021,1,60599
"Food & Beverage",2021,1,5031
"Food & Beverage",2021,1,63171
"Food & Beverage",2021,2,57543
"Food & Beverage",2021,2,38796
"Food & Beverage",2021,2,55126
"Food & Beverage",2021,2,4910
"Food & Beverage",2021,2,64261
"Food & Beverage",2021,3,70946
"Food & Beverage",2021,3,63134
"Food & Beverage",2021,3,60297
"Food & Beverage",2021,3,5658
"Food & Beverage",2021,3,49742
"Food & Beverage",2021,4,5645
"Food & Beverage",2021,4,62163
"Food & Beverage",2021,4,69944
"Food & Beverage",2021,4,45977
"Food & Beverage",2021,4,59212
"Food & Beverage",2021,5,66336
"Food & Beverage",2021,5,6016
"Food & Beverage",2021,5,63246
"Food & Beverage",2021,5,74598
"Food & Beverage",2021,5,48125
"Food & Beverage",2021,6,73120
"Food & Beverage",2021,6,5986
"Food & Beverage",2021,6,46910
"Food & Beverage",2021,6,61800
"Food & Beverage",2021,6,64865
"Food & Beverage",2021,7,75644
"Food & Beverage",2021,7,48139
"Food & Beverage",2021,7,67187
"Food & Beverage",2021,7,6162
"Food & Beverage",2021,7,63985
"Food & Beverage",2021,8,48624
"Food & Beverage",2021,8,66583
"Food & Beverage",2021,8,5701
"Food & Beverage",2021,8,63468
"Food & Beverage",2021,8,74501
"Food & Beverage",2021,9,62268
"Food & Beverage",2021,9,45212
"Food & Beverage",2021,9,5572
"Food & Beverage",2021,9,72978
"Food & Beverage",2021,9,65263
"Food & Beverage",2021,10,5761
"Food & Beverage",2021,10,75780
"Food & Beverage",2021,10,49965
"Food & Beverage",2021,10,64744
"Food & Beverage",2021,10,67795
"Food & Beverage",2021,11,64320
"Food & Beverage",2021,11,6021
"Food & Beverage",2021,11,52309
"Food & Beverage",2021,11,75733
"Food & Beverage",2021,11,67280
"Food & Beverage",2021,12,71845
"Food & Beverage",2021,12,68773
"Food & Beverage",2021,12,82729
"Food & Beverage",2021,12,7701
"Food & Beverage",2021,12,57754
"Food & Beverage",2022,1,4939
"Food & Beverage",2022,1,74984
"Food & Beverage",2022,1,68099
"Food & Beverage",2022,1,45340
"Food & Beverage",2022,1,65318
"Food & Beverage",2022,2,5057
"Food & Beverage",2022,2,62339
"Food & Beverage",2022,2,69315
"Food & Beverage",2022,2,59584
"Food & Beverage",2022,2,40730
"Food & Beverage",2022,3,65494
"Food & Beverage",2022,3,68614
"Food & Beverage",2022,3,76325
"Food & Beverage",2022,3,49023
"Food & Beverage",2022,3,5590
"Food & Beverage",2022,4,76368
"Food & Beverage",2022,4,46432
"Food & Beverage",2022,4,5710
"Food & Beverage",2022,4,65091
"Food & Beverage",2022,4,68404
"Food & Beverage",2022,5,48612
"Food & Beverage",2022,5,68066
"Food & Beverage",2022,5,71460
"Food & Beverage",2022,5,79628
"Food & Beverage",2022,5,5919
"Food & Beverage",2022,6,67737
"Food & Beverage",2022,6,49897
"Food & Beverage",2022,6,6038
"Food & Beverage",2022,6,71214
"Food & Beverage",2022,6,79471
"Food & Beverage",2022,7,50363
"Food & Beverage",2022,7,69440
"Food & Beverage",2022,7,6220
"Food & Beverage",2022,7,81426
"Food & Beverage",2022,7,72953
"Food & Beverage",2022,8,68520
"Food & Beverage",2022,8,80093
"Food & Beverage",2022,8,49966
"Food & Beverage",2022,8,5970
"Food & Beverage",2022,8,71825
"Food & Beverage",2022,9,47859
"Food & Beverage",2022,9,78216
"Food & Beverage",2022,9,67039
"Food & Beverage",2022,9,70156
"Food & Beverage",2022,9,5836
"Food & Beverage",2022,10,51314
"Food & Beverage",2022,10,72607
"Food & Beverage",2022,10,80891
"Food & Beverage",2022,10,69432
"Food & Beverage",2022,10,5969
"Food & Beverage",2022,11,54396
"Food & Beverage",2022,11,70328
"Food & Beverage",2022,11,73388
"Food & Beverage",2022,11,82147
"Food & Beverage",2022,11,6269
"Food & Beverage",2022,12,74469
"Food & Beverage",2022,12,61072
"Food & Beverage",2022,12,8018
"Food & Beverage",2022,12,77546
"Food & Beverage",2022,12,88686
"Fuel & Gasoline",2010,1,4743
"Fuel & Gasoline",2010,1,34145
"Fuel & Gasoline",2010,2,31888
"Fuel & Gasoline",2010,2,4147
"Fuel & Gasoline",2010,3,37234
"Fuel & Gasoline",2010,3,3320
"Fuel & Gasoline",2010,4,2458
