,month,year,naics_Code,kind_of_business,industry,sales
6811,10,2013,447.0,Gasoline stations,Fuel & Gasoline,46510.0
6812,10,2013,448.0,Clothing and clothing access. stores,Fashion & Accessories,19889.0
6813,10,2013,4481.0,Clothing stores,Fashion & Accessories,14824.0
6814,10,2013,44811.0,Men's clothing stores,Fashion & Accessories,807.0
6815,10,2013,44812.0,Women's clothing stores,Fashion & Accessories,3491.0
6816,10,2013,44814.0,Family clothing stores,Fashion & Accessories,7998.0
6817,10,2013,44819.0,Other clothing stores,Fashion & Accessories,1070.0
6818,10,2013,4482.0,Shoe stores,Fashion & Accessories,2621.0
6819,10,2013,44831.0,Jewelry stores,Fashion & Accessories,2232.0
6820,10,2013,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6044.0
6821,10,2013,45111.0,Sporting goods stores,Sports & Recreation,3160.0
6822,10,2013,45112.0,"Hobby, toy, and game stores",Sports & Recreation,1348.0
6823,10,2013,451211.0,Book stores,Sports & Recreation,715.0
6824,10,2013,452.0,General merchandise stores,General Merchandise,53092.0
6825,10,2013,4521.0,Department stores,General Merchandise,13330.0
6826,10,2013,452111.0,Department stores(excl. discount department stores),General Merchandise,4632.0
6827,10,2013,452112.0,Discount dept. stores,General Merchandise,8698.0
6828,10,2013,4529.0,Other general merchandise stores,General Merchandise,39762.0
6829,10,2013,45291.0,Warehouse clubs and superstores,Food & Beverage,34494.0
6830,10,2013,45299.0,All other gen. merchandise stores,General Merchandise,5268.0
6831,10,2013,453.0,Miscellaneous store retailers,Miscellaneous,10040.0
6832,10,2013,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,3149.0
6833,10,2013,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1304.0
6834,10,2013,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1845.0
6835,10,2013,45330.0,Used merchandise stores,Miscellaneous,1417.0
6836,10,2013,454.0,Nonstore retailers,Miscellaneous,35198.0
6837,10,2013,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,28297.0
6838,10,2013,45431.0,Fuel dealers,Fuel & Gasoline,3017.0
6839,10,2013,722.0,Food services and drinking places,Restaurants & Bars,46080.0
6840,10,2013,7224.0,Drinking places,Restaurants & Bars,1818.0
6841,10,2013,7225.0,Restaurants and other eating places,Restaurants & Bars,39271.0
6842,10,2013,722511.0,Full service restaurants,Restaurants & Bars,19540.0
6843,10,2013,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,19731.0
6844,11,2013,441.0,Motor vehicle and parts dealers,Automotive,75737.0
6845,11,2013,"4411,4412",Automobile and other motor vehicle dealers,Automotive,68662.0
6846,11,2013,4411.0,Automobile dealers,Automotive,65183.0
6847,11,2013,44111.0,New car dealers,Automotive,58903.0
6848,11,2013,44112,Used car dealers,Automotive,6280.0
6849,11,2013,4413.0,"Automotive parts, acc., and tire stores",Automotive,7075.0
6850,11,2013,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,19240.0
6851,11,2013,442.0,Furniture and home furnishings stores,Home Goods & Electronics,8895.0
6852,11,2013,4421.0,Furniture stores,Home Goods & Electronics,4629.0
6853,11,2013,4422.0,Home furnishings stores,Home Goods & Electronics,4266.0
6854,11,2013,44221.0,Floor covering stores,Home Goods & Electronics,1493.0
6855,11,2013,442299.0,All other home furnishings stores,Home Goods & Electronics,2668.0
6856,11,2013,443.0,Electronics and appliance stores,Home Goods & Electronics,10345.0
6857,11,2013,443141.0,Household appliance stores,Home Goods & Electronics,1606.0
6858,11,2013,443142.0,Electronics stores,Home Goods & Electronics,8739.0
6859,11,2013,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,23746.0
6860,11,2013,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,20833.0
6861,11,2013,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,684.0
6862,11,2013,44413.0,Hardware stores,Home Goods & Building Supplies,1794.0
6863,11,2013,445.0,Food and beverage stores,Food & Beverage,54761.0
6864,11,2013,4451.0,Grocery stores,Food & Beverage,49026.0
6865,11,2013,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,46893.0
6866,11,2013,4453.0,"Beer, wine, and liquor stores",Food & Beverage,4007.0
6867,11,2013,446.0,Health and personal care stores,Health & Personal Care,23095.0
6868,11,2013,44611.0,Pharmacies and drug stores,Health & Personal Care,19321.0
6869,11,2013,447.0,Gasoline stations,Fuel & Gasoline,42391.0
6870,11,2013,448.0,Clothing and clothing access. stores,Fashion & Accessories,22478.0
6871,11,2013,4481.0,Clothing stores,Fashion & Accessories,16794.0
6872,11,2013,44811.0,Men's clothing stores,Fashion & Accessories,822.0
6873,11,2013,44812.0,Women's clothing stores,Fashion & Accessories,3802.0
6874,11,2013,44814.0,Family clothing stores,Fashion & Accessories,9281.0
6875,11,2013,44819.0,Other clothing stores,Fashion & Accessories,1219.0
6876,11,2013,4482.0,Shoe stores,Fashion & Accessories,2796.0
6877,11,2013,44831.0,Jewelry stores,Fashion & Accessories,2655.0
6878,11,2013,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,7521.0
6879,11,2013,45111.0,Sporting goods stores,Sports & Recreation,3748.0
6880,11,2013,45112.0,"Hobby, toy, and game stores",Sports & Recreation,2151.0
6881,11,2013,451211.0,Book stores,Sports & Recreation,739.0
6882,11,2013,452.0,General merchandise stores,General Merchandise,60572.0
6883,11,2013,4521.0,Department stores,General Merchandise,16909.0
6884,11,2013,452111.0,Department stores(excl. discount department stores),General Merchandise,6182.0
6885,11,2013,452112.0,Discount dept. stores,General Merchandise,10727.0
6886,11,2013,4529.0,Other general merchandise stores,General Merchandise,43663.0
6887,11,2013,45291.0,Warehouse clubs and superstores,Food & Beverage,38068.0
6888,11,2013,45299.0,All other gen. merchandise stores,General Merchandise,5595.0
6889,11,2013,453.0,Miscellaneous store retailers,Miscellaneous,9476.0
6890,11,2013,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2714.0
6891,11,2013,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1309.0
6892,11,2013,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1405.0
6893,11,2013,45330.0,Used merchandise stores,Miscellaneous,1319.0
6894,11,2013,454.0,Nonstore retailers,Miscellaneous,39669.0
6895,11,2013,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,32099.0
6896,11,2013,45431.0,Fuel dealers,Fuel & Gasoline,3741.0
6897,11,2013,722.0,Food services and drinking places,Restaurants & Bars,45299.0
6898,11,2013,7224.0,Drinking places,Restaurants & Bars,1773.0
6899,11,2013,7225.0,Restaurants and other eating places,Restaurants & Bars,38947.0
6900,11,2013,722511.0,Full service restaurants,Restaurants & Bars,19717.0
6901,11,2013,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,19230.0
6902,12,2013,441.0,Motor vehicle and parts dealers,Automotive,78568.0
6903,12,2013,"4411,4412",Automobile and other motor vehicle dealers,Automotive,71777.0
6904,12,2013,4411.0,Automobile dealers,Automotive,68635.0
6905,12,2013,44111.0,New car dealers,Automotive,62951.0
6906,12,2013,44112,Used car dealers,Automotive,5684.0
6907,12,2013,4413.0,"Automotive parts, acc., and tire stores",Automotive,6791.0
6908,12,2013,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,22242.0
6909,12,2013,442.0,Furniture and home furnishings stores,Home Goods & Electronics,9250.0
6910,12,2013,4421.0,Furniture stores,Home Goods & Electronics,4273.0
6911,12,2013,4422.0,Home furnishings stores,Home Goods & Electronics,4977.0
6912,12,2013,44221.0,Floor covering stores,Home Goods & Electronics,1360.0
6913,12,2013,442299.0,All other home furnishings stores,Home Goods & Electronics,3521.0
6914,12,2013,443.0,Electronics and appliance stores,Home Goods & Electronics,12992.0
6915,12,2013,443141.0,Household appliance stores,Home Goods & Electronics,1645.0
6916,12,2013,443142.0,Electronics stores,Home Goods & Electronics,11347.0
6917,12,2013,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,22181.0
6918,12,2013,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,19053.0
6919,12,2013,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,596.0
6920,12,2013,44413.0,Hardware stores,Home Goods & Building Supplies,1852.0
6921,12,2013,445.0,Food and beverage stores,Food & Beverage,58202.0
6922,12,2013,4451.0,Grocery stores,Food & Beverage,50506.0
6923,12,2013,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,48338.0
6924,12,2013,4453.0,"Beer, wine, and liquor stores",Food & Beverage,5147.0
6925,12,2013,446.0,Health and personal care stores,Health & Personal Care,26534.0
6926,12,2013,44611.0,Pharmacies and drug stores,Health & Personal Care,21803.0
6927,12,2013,447.0,Gasoline stations,Fuel & Gasoline,43166.0
6928,12,2013,448.0,Clothing and clothing access. stores,Fashion & Accessories,31657.0
6929,12,2013,4481.0,Clothing stores,Fashion & Accessories,21747.0
6930,12,2013,44811.0,Men's clothing stores,Fashion & Accessories,1118.0
6931,12,2013,44812.0,Women's clothing stores,Fashion & Accessories,4713.0
6932,12,2013,44814.0,Family clothing stores,Fashion & Accessories,11991.0
6933,12,2013,44819.0,Other clothing stores,Fashion & Accessories,1581.0
6934,12,2013,4482.0,Shoe stores,Fashion & Accessories,3718.0
6935,12,2013,44831.0,Jewelry stores,Fashion & Accessories,5776.0
6936,12,2013,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,11136.0
6937,12,2013,45111.0,Sporting goods stores,Sports & Recreation,5514.0
6938,12,2013,45112.0,"Hobby, toy, and game stores",Sports & Recreation,3290.0
6939,12,2013,451211.0,Book stores,Sports & Recreation,1317.0
6940,12,2013,452.0,General merchandise stores,General Merchandise,74022.0
6941,12,2013,4521.0,Department stores,General Merchandise,23841.0
6942,12,2013,452111.0,Department stores(excl. discount department stores),General Merchandise,9516.0
6943,12,2013,452112.0,Discount dept. stores,General Merchandise,14325.0
6944,12,2013,4529.0,Other general merchandise stores,General Merchandise,50181.0
6945,12,2013,45291.0,Warehouse clubs and superstores,Food & Beverage,43314.0
6946,12,2013,45299.0,All other gen. merchandise stores,General Merchandise,6867.0
6947,12,2013,453.0,Miscellaneous store retailers,Miscellaneous,10464.0
6948,12,2013,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,3325.0
6949,12,2013,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1459.0
6950,12,2013,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1866.0
6951,12,2013,45330.0,Used merchandise stores,Miscellaneous,1222.0
6952,12,2013,454.0,Nonstore retailers,Miscellaneous,52413.0
6953,12,2013,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,43208.0
6954,12,2013,45431.0,Fuel dealers,Fuel & Gasoline,5260.0
6955,12,2013,722.0,Food services and drinking places,Restaurants & Bars,46612.0
6956,12,2013,7224.0,Drinking places,Restaurants & Bars,1722.0
6957,12,2013,7225.0,Restaurants and other eating places,Restaurants & Bars,40638.0
6958,12,2013,722511.0,Full service restaurants,Restaurants & Bars,21109.0
6959,12,2013,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,19529.0
6960,1,2012,441.0,Motor vehicle and parts dealers,Automotive,62268.0
6961,1,2012,"4411,4412",Automobile and other motor vehicle dealers,Automotive,55945.0
6962,1,2012,4411.0,Automobile dealers,Automotive,52985.0
6963,1,2012,44111.0,New car dealers,Automotive,47096.0
6964,1,2012,44112,Used car dealers,Automotive,5889.0
6965,1,2012,4413.0,"Automotive parts, acc., and tire stores",Automotive,6323.0
6966,1,2012,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,14698.0
6967,1,2012,442.0,Furniture and home furnishings stores,Home Goods & Electronics,6866.0
6968,1,2012,4421.0,Furniture stores,Home Goods & Electronics,3897.0
6969,1,2012,4422.0,Home furnishings stores,Home Goods & Electronics,2969.0
6970,1,2012,44221.0,Floor covering stores,Home Goods & Electronics,1108.0
6971,1,2012,442299.0,All other home furnishings stores,Home Goods & Electronics,1780.0
6972,1,2012,443.0,Electronics and appliance stores,Home Goods & Electronics,7832.0
6973,1,2012,443141.0,Household appliance stores,Home Goods & Electronics,1170.0
6974,1,2012,443142.0,Electronics stores,Home Goods & Electronics,6662.0
6975,1,2012,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,17980.0
6976,1,2012,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,15941.0
6977,1,2012,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,584.0
6978,1,2012,44413.0,Hardware stores,Home Goods & Building Supplies,1419.0
6979,1,2012,445.0,Food and beverage stores,Food & Beverage,49834.0
6980,1,2012,4451.0,Grocery stores,Food & Beverage,45462.0
6981,1,2012,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,43576.0
6982,1,2012,4453.0,"Beer, wine, and liquor stores",Food & Beverage,2995.0
6983,1,2012,446.0,Health and personal care stores,Health & Personal Care,22743.0
6984,1,2012,44611.0,Pharmacies and drug stores,Health & Personal Care,19401.0
6985,1,2012,447.0,Gasoline stations,Fuel & Gasoline,41406.0
6986,1,2012,448.0,Clothing and clothing access. stores,Fashion & Accessories,14358.0
6987,1,2012,4481.0,Clothing stores,Fashion & Accessories,10686.0
6988,1,2012,44811.0,Men's clothing stores,Fashion & Accessories,525.0
6989,1,2012,44812.0,Women's clothing stores,Fashion & Accessories,2544.0
6990,1,2012,44814.0,Family clothing stores,Fashion & Accessories,5211.0
6991,1,2012,44819.0,Other clothing stores,Fashion & Accessories,1039.0
6992,1,2012,4482.0,Shoe stores,Fashion & Accessories,1851.0
6993,1,2012,44831.0,Jewelry stores,Fashion & Accessories,1674.0
6994,1,2012,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6049.0
6995,1,2012,45111.0,Sporting goods stores,Sports & Recreation,2505.0
6996,1,2012,45112.0,"Hobby, toy, and game stores",Sports & Recreation,1072.0
6997,1,2012,451211.0,Book stores,Sports & Recreation,1716.0
6998,1,2012,452.0,General merchandise stores,General Merchandise,45643.0
6999,1,2012,4521.0,Department stores,General Merchandise,11430.0
7000,1,2012,452111.0,Department stores(excl. discount department stores),General Merchandise,3768.0
7001,1,2012,452112.0,Discount dept. stores,General Merchandise,7662.0
7002,1,2012,4529.0,Other general merchandise stores,General Merchandise,34213.0
7003,1,2012,45291.0,Warehouse clubs and superstores,Food & Beverage,30180.0
7004,1,2012,45299.0,All other gen. merchandise stores,General Merchandise,4033.0
7005,1,2012,453.0,Miscellaneous store retailers,Miscellaneous,7969.0
7006,1,2012,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2647.0
7007,1,2012,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1657.0
7008,1,2012,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,990.0
7009,1,2012,45330.0,Used merchandise stores,Miscellaneous,1108.0
7010,1,2012,454.0,Nonstore retailers,Miscellaneous,32592.0
7011,1,2012,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,24739.0
7012,1,2012,45431.0,Fuel dealers,Fuel & Gasoline,4549.0
7013,1,2012,722.0,Food services and drinking places,Restaurants & Bars,39644.0
7014,1,2012,7224.0,Drinking places,Restaurants & Bars,1566.0
7015,1,2012,7225.0,Restaurants and other eating places,Restaurants & Bars,34564.0
7016,1,2012,722511.0,Full service restaurants,Restaurants & Bars,17566.0
7017,1,2012,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,16998.0
7018,2,2012,441.0,Motor vehicle and parts dealers,Automotive,70329.0
7019,2,2012,"4411,4412",Automobile and other motor vehicle dealers,Automotive,63622.0
7020,2,2012,4411.0,Automobile dealers,Automotive,60339.0
7021,2,2012,44111.0,New car dealers,Automotive,52611.0
7022,2,2012,44112,Used car dealers,Automotive,7728.0
7023,2,2012,4413.0,"Automotive parts, acc., and tire stores",Automotive,6707.0
7024,2,2012,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15425.0
7025,2,2012,442.0,Furniture and home furnishings stores,Home Goods & Electronics,7169.0
7026,2,2012,4421.0,Furniture stores,Home Goods & Electronics,4325.0
7027,2,2012,4422.0,Home furnishings stores,Home Goods & Electronics,2844.0
7028,2,2012,44221.0,Floor covering stores,Home Goods & Electronics,1108.0
