,month,year,naics_Code,kind_of_business,industry,sales
2758,12,2019,4482,Shoe stores,Fashion & Accessories,4150
2759,12,2019,44831,Jewelry stores,Fashion & Accessories,6109
2760,12,2019,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,9529
2761,12,2019,45111,Sporting goods stores,Sports & Recreation,5276
2762,12,2019,45112,"Hobby, toy, and game stores",Sports & Recreation,2286
2763,12,2019,451211,Book stores,Sports & Recreation,1043
2764,12,2019,452,General merchandise stores,General Merchandise,78310
2765,12,2019,4521,Department stores,General Merchandise,18225
2766,12,2019,452111,Department stores(excl. discount department stores),General Merchandise,6142
2767,12,2019,452112,Discount dept. stores,General Merchandise,12083
2768,12,2019,4529,Other general merchandise stores,General Merchandise,60085
2769,12,2019,45291,Warehouse clubs and superstores,Food & Beverage,51606
2770,12,2019,45299,All other gen. merchandise stores,General Merchandise,8479
2771,12,2019,453,Miscellaneous store retailers,Miscellaneous,11986
2772,12,2019,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2969
2773,12,2019,45321,Office supplies and stationery stores,Office Supplies & Gifts,915
2774,12,2019,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,2054
2775,12,2019,45330,Used merchandise stores,Miscellaneous,1528
2776,12,2019,454,Nonstore retailers,Miscellaneous,88719
2777,12,2019,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,79511
2778,12,2019,45431,Fuel dealers,Fuel & Gasoline,4081
2779,12,2019,722,Food services and drinking places,Restaurants & Bars,67181
2780,12,2019,7224,Drinking places,Restaurants & Bars,
2781,12,2019,7225,Restaurants and other eating places,Restaurants & Bars,58452
2782,12,2019,722511,Full service restaurants,Restaurants & Bars,30281
2783,12,2019,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,28171
2784,1,2018,441,Motor vehicle and parts dealers,Automotive,88176
2785,1,2018,"44,114,412",Automobile and other motor vehicle dealers,Automotive,80938
2786,1,2018,4411,Automobile dealers,Automotive,76832
2787,1,2018,44111,New car dealers,Automotive,67831
2788,1,2018,44112,Used car dealers,Automotive,9001
2789,1,2018,4413,"Automotive parts, acc., and tire stores",Automotive,7238
2790,1,2018,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16151
2791,1,2018,442,Furniture and home furnishings stores,Home Goods & Electronics,8864
2792,1,2018,4421,Furniture stores,Home Goods & Electronics,4717
2793,1,2018,4422,Home furnishings stores,Home Goods & Electronics,4147
2794,1,2018,44221,Floor covering stores,Home Goods & Electronics,
2795,1,2018,442299,All other home furnishings stores,Home Goods & Electronics,2292
2796,1,2018,443,Electronics and appliance stores,Home Goods & Electronics,7287
2797,1,2018,443141,Household appliance stores,Home Goods & Electronics,1230
2798,1,2018,443142,Electronics stores,Home Goods & Electronics,6057
2799,1,2018,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,23590
2800,1,2018,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,21144
2801,1,2018,44412,Paint and wallpaper stores,Home Goods & Building Supplies,804
2802,1,2018,44413,Hardware stores,Home Goods & Building Supplies,1962
2803,1,2018,445,Food and beverage stores,Food & Beverage,60330
2804,1,2018,4451,Grocery stores,Food & Beverage,54857
2805,1,2018,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,52584
2806,1,2018,4453,"Beer, wine, and liquor stores",Food & Beverage,3789
2807,1,2018,446,Health and personal care stores,Health & Personal Care,27686
2808,1,2018,44611,Pharmacies and drug stores,Health & Personal Care,23552
2809,1,2018,447,Gasoline stations,Fuel & Gasoline,39013
2810,1,2018,448,Clothing and clothing access. stores,Fashion & Accessories,15803
2811,1,2018,4481,Clothing stores,Fashion & Accessories,11685
2812,1,2018,44811,Men's clothing stores,Fashion & Accessories,597
2813,1,2018,44812,Women's clothing stores,Fashion & Accessories,2332
2814,1,2018,44814,Family clothing stores,Fashion & Accessories,6311
2815,1,2018,44819,Other clothing stores,Fashion & Accessories,1217
2816,1,2018,4482,Shoe stores,Fashion & Accessories,2063
2817,1,2018,44831,Jewelry stores,Fashion & Accessories,1845
2818,1,2018,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,5920
2819,1,2018,45111,Sporting goods stores,Sports & Recreation,2785
2820,1,2018,45112,"Hobby, toy, and game stores",Sports & Recreation,1187
2821,1,2018,451211,Book stores,Sports & Recreation,1206
2822,1,2018,452,General merchandise stores,General Merchandise,50501
2823,1,2018,4521,Department stores,General Merchandise,9122
2824,1,2018,452111,Department stores(excl. discount department stores),General Merchandise,2651
2825,1,2018,452112,Discount dept. stores,General Merchandise,6471
2826,1,2018,4529,Other general merchandise stores,General Merchandise,41379
2827,1,2018,45291,Warehouse clubs and superstores,Food & Beverage,35852
2828,1,2018,45299,All other gen. merchandise stores,General Merchandise,5527
2829,1,2018,453,Miscellaneous store retailers,Miscellaneous,9482
2830,1,2018,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2147
2831,1,2018,45321,Office supplies and stationery stores,Office Supplies & Gifts,1067
2832,1,2018,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1080
2833,1,2018,45330,Used merchandise stores,Miscellaneous,1309
2834,1,2018,454,Nonstore retailers,Miscellaneous,53088
2835,1,2018,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,43214
2836,1,2018,45431,Fuel dealers,Fuel & Gasoline,5829
2837,1,2018,722,Food services and drinking places,Restaurants & Bars,54587
2838,1,2018,7224,Drinking places,Restaurants & Bars,2039
2839,1,2018,7225,Restaurants and other eating places,Restaurants & Bars,47848
2840,1,2018,722511,Full service restaurants,Restaurants & Bars,24189
2841,1,2018,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,23659
2842,2,2018,441,Motor vehicle and parts dealers,Automotive,89648
2843,2,2018,"44,114,412",Automobile and other motor vehicle dealers,Automotive,82623
2844,2,2018,4411,Automobile dealers,Automotive,77696
2845,2,2018,44111,New car dealers,Automotive,67580
2846,2,2018,44112,Used car dealers,Automotive,10116
2847,2,2018,4413,"Automotive parts, acc., and tire stores",Automotive,7025
2848,2,2018,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15656
2849,2,2018,442,Furniture and home furnishings stores,Home Goods & Electronics,8686
2850,2,2018,4421,Furniture stores,Home Goods & Electronics,4796
2851,2,2018,4422,Home furnishings stores,Home Goods & Electronics,3890
2852,2,2018,44221,Floor covering stores,Home Goods & Electronics,
2853,2,2018,442299,All other home furnishings stores,Home Goods & Electronics,2049
2854,2,2018,443,Electronics and appliance stores,Home Goods & Electronics,6970
2855,2,2018,443141,Household appliance stores,Home Goods & Electronics,1225
2856,2,2018,443142,Electronics stores,Home Goods & Electronics,5745
2857,2,2018,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,23576
2858,2,2018,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,20835
2859,2,2018,44412,Paint and wallpaper stores,Home Goods & Building Supplies,823
2860,2,2018,44413,Hardware stores,Home Goods & Building Supplies,1859
2861,2,2018,445,Food and beverage stores,Food & Beverage,56415
2862,2,2018,4451,Grocery stores,Food & Beverage,50910
2863,2,2018,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,48650
2864,2,2018,4453,"Beer, wine, and liquor stores",Food & Beverage,3789
2865,2,2018,446,Health and personal care stores,Health & Personal Care,25652
2866,2,2018,44611,Pharmacies and drug stores,Health & Personal Care,21352
2867,2,2018,447,Gasoline stations,Fuel & Gasoline,36946
2868,2,2018,448,Clothing and clothing access. stores,Fashion & Accessories,18451
2869,2,2018,4481,Clothing stores,Fashion & Accessories,12979
2870,2,2018,44811,Men's clothing stores,Fashion & Accessories,629
2871,2,2018,44812,Women's clothing stores,Fashion & Accessories,2657
2872,2,2018,44814,Family clothing stores,Fashion & Accessories,7049
2873,2,2018,44819,Other clothing stores,Fashion & Accessories,1247
2874,2,2018,4482,Shoe stores,Fashion & Accessories,2678
2875,2,2018,44831,Jewelry stores,Fashion & Accessories,2562
2876,2,2018,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,5624
2877,2,2018,45111,Sporting goods stores,Sports & Recreation,3038
2878,2,2018,45112,"Hobby, toy, and game stores",Sports & Recreation,1230
2879,2,2018,451211,Book stores,Sports & Recreation,633
2880,2,2018,452,General merchandise stores,General Merchandise,50659
2881,2,2018,4521,Department stores,General Merchandise,9664
2882,2,2018,452111,Department stores(excl. discount department stores),General Merchandise,3055
2883,2,2018,452112,Discount dept. stores,General Merchandise,6609
2884,2,2018,4529,Other general merchandise stores,General Merchandise,40995
2885,2,2018,45291,Warehouse clubs and superstores,Food & Beverage,35348
2886,2,2018,45299,All other gen. merchandise stores,General Merchandise,5647
2887,2,2018,453,Miscellaneous store retailers,Miscellaneous,9255
2888,2,2018,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2075
2889,2,2018,45321,Office supplies and stationery stores,Office Supplies & Gifts,887
2890,2,2018,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1188
2891,2,2018,45330,Used merchandise stores,Miscellaneous,1361
2892,2,2018,454,Nonstore retailers,Miscellaneous,48716
2893,2,2018,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,40773
2894,2,2018,45431,Fuel dealers,Fuel & Gasoline,3807
2895,2,2018,722,Food services and drinking places,Restaurants & Bars,54830
2896,2,2018,7224,Drinking places,Restaurants & Bars,2016
2897,2,2018,7225,Restaurants and other eating places,Restaurants & Bars,47594
2898,2,2018,722511,Full service restaurants,Restaurants & Bars,24117
2899,2,2018,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,23477
2900,3,2018,441,Motor vehicle and parts dealers,Automotive,109660
2901,3,2018,"44,114,412",Automobile and other motor vehicle dealers,Automotive,101345
2902,3,2018,4411,Automobile dealers,Automotive,94487
2903,3,2018,44111,New car dealers,Automotive,83004
2904,3,2018,44112,Used car dealers,Automotive,11483
2905,3,2018,4413,"Automotive parts, acc., and tire stores",Automotive,8315
2906,3,2018,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,17742
2907,3,2018,442,Furniture and home furnishings stores,Home Goods & Electronics,10165
2908,3,2018,4421,Furniture stores,Home Goods & Electronics,5667
2909,3,2018,4422,Home furnishings stores,Home Goods & Electronics,4498
2910,3,2018,44221,Floor covering stores,Home Goods & Electronics,
2911,3,2018,442299,All other home furnishings stores,Home Goods & Electronics,2341
2912,3,2018,443,Electronics and appliance stores,Home Goods & Electronics,7577
2913,3,2018,443141,Household appliance stores,Home Goods & Electronics,1421
2914,3,2018,443142,Electronics stores,Home Goods & Electronics,6156
2915,3,2018,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,29844
2916,3,2018,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,25785
2917,3,2018,44412,Paint and wallpaper stores,Home Goods & Building Supplies,996
2918,3,2018,44413,Hardware stores,Home Goods & Building Supplies,2364
2919,3,2018,445,Food and beverage stores,Food & Beverage,63713
2920,3,2018,4451,Grocery stores,Food & Beverage,57291
2921,3,2018,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,54691
2922,3,2018,4453,"Beer, wine, and liquor stores",Food & Beverage,4432
2923,3,2018,446,Health and personal care stores,Health & Personal Care,28458
2924,3,2018,44611,Pharmacies and drug stores,Health & Personal Care,23359
2925,3,2018,447,Gasoline stations,Fuel & Gasoline,42276
2926,3,2018,448,Clothing and clothing access. stores,Fashion & Accessories,22249
2927,3,2018,4481,Clothing stores,Fashion & Accessories,16454
2928,3,2018,44811,Men's clothing stores,Fashion & Accessories,778
2929,3,2018,44812,Women's clothing stores,Fashion & Accessories,3469
2930,3,2018,44814,Family clothing stores,Fashion & Accessories,9066
2931,3,2018,44819,Other clothing stores,Fashion & Accessories,1466
2932,3,2018,4482,Shoe stores,Fashion & Accessories,3251
2933,3,2018,44831,Jewelry stores,Fashion & Accessories,2288
2934,3,2018,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6988
2935,3,2018,45111,Sporting goods stores,Sports & Recreation,3803
2936,3,2018,45112,"Hobby, toy, and game stores",Sports & Recreation,1719
2937,3,2018,451211,Book stores,Sports & Recreation,651
2938,3,2018,452,General merchandise stores,General Merchandise,58946
2939,3,2018,4521,Department stores,General Merchandise,11464
2940,3,2018,452111,Department stores(excl. discount department stores),General Merchandise,3640
2941,3,2018,452112,Discount dept. stores,General Merchandise,7824
2942,3,2018,4529,Other general merchandise stores,General Merchandise,47482
2943,3,2018,45291,Warehouse clubs and superstores,Food & Beverage,40992
2944,3,2018,45299,All other gen. merchandise stores,General Merchandise,6490
2945,3,2018,453,Miscellaneous store retailers,Miscellaneous,10360
2946,3,2018,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2315
2947,3,2018,45321,Office supplies and stationery stores,Office Supplies & Gifts,950
2948,3,2018,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1365
2949,3,2018,45330,Used merchandise stores,Miscellaneous,1537
2950,3,2018,454,Nonstore retailers,Miscellaneous,54689
2951,3,2018,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,46305
2952,3,2018,45431,Fuel dealers,Fuel & Gasoline,3585
2953,3,2018,722,Food services and drinking places,Restaurants & Bars,63544
2954,3,2018,7224,Drinking places,Restaurants & Bars,
2955,3,2018,7225,Restaurants and other eating places,Restaurants & Bars,55369
2956,3,2018,722511,Full service restaurants,Restaurants & Bars,27830
2957,3,2018,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,27539
2958,4,2018,441,Motor vehicle and parts dealers,Automotive,99385
2959,4,2018,"44,114,412",Automobile and other motor vehicle dealers,Automotive,91618
2960,4,2018,4411,Automobile dealers,Automotive,84285
2961,4,2018,44111,New car dealers,Automotive,74537
2962,4,2018,44112,Used car dealers,Automotive,9748
2963,4,2018,4413,"Automotive parts, acc., and tire stores",Automotive,7767
2964,4,2018,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16180
